sggdeu0d04,translator-A,0,TGT,sgg,deu,99,signsuisse.4,False,1695226988.247,1695227000.173
sggdeu0d04,translator-A,1,TGT,sgg,deu,99,signsuisse.4,False,1695227000.189,1695227006.403
sggdeu0d04,translator-A,2,TGT,sgg,deu,99,signsuisse.4,False,1695227006.417,1695227011.332
sggdeu0d04,translator-A,3,TGT,sgg,deu,99,signsuisse.4,False,1695227011.346,1695227015.803
sggdeu0d04,translator-A,4,TGT,sgg,deu,99,signsuisse.4,False,1695227015.815,1695227021.424
sggdeu0d04,translator-A,5,TGT,sgg,deu,99,signsuisse.4,False,1695227021.438,1695227029.766
sggdeu0d04,translator-A,6,TGT,sgg,deu,99,signsuisse.4,False,1695227029.777,1695227048.924
sggdeu0d04,translator-A,7,TGT,sgg,deu,99,signsuisse.4,False,1695227048.938,1695227056.31
sggdeu0d04,translator-A,8,TGT,sgg,deu,99,signsuisse.4,False,1695227056.322,1695227075.16
sggdeu0d04,translator-A,9,TGT,sgg,deu,99,signsuisse.4,False,1695227075.172,1695227089.755
sggdeu0d04,translator-A,50,TGT,sgg,deu,0,signsuisse.4,True,1695227089.76,1695227092.868
sggdeu0d04,translator-A,0,TGT,sgg,deu,99,signsuisse.10,False,1695227093.488,1695227118.99
sggdeu0d04,translator-A,1,TGT,sgg,deu,99,signsuisse.10,False,1695227119.005,1695227131.229
sggdeu0d04,translator-A,2,TGT,sgg,deu,99,signsuisse.10,False,1695227131.246,1695227137.984
sggdeu0d04,translator-A,3,TGT,sgg,deu,99,signsuisse.10,False,1695227137.997,1695227156.912
sggdeu0d04,translator-A,4,TGT,sgg,deu,99,signsuisse.10,False,1695227156.925,1695227169.449
sggdeu0d04,translator-A,5,TGT,sgg,deu,99,signsuisse.10,False,1695227169.46,1695227180.723
sggdeu0d04,translator-A,6,TGT,sgg,deu,100,signsuisse.10,False,1695227180.734,1695227193.149
sggdeu0d04,translator-A,7,TGT,sgg,deu,100,signsuisse.10,False,1695227193.159,1695227394.564
sggdeu0d04,translator-A,8,TGT,sgg,deu,99,signsuisse.10,False,1695227394.575,1695227440.787
sggdeu0d04,translator-A,9,TGT,sgg,deu,99,signsuisse.10,False,1695227440.797,1695227453.381
sggdeu0d04,translator-A,110,TGT,sgg,deu,0,signsuisse.10,True,1695227453.387,1695227457.47
sggdeu0d04,translator-A,0,TGT,sgg,deu,99,signsuisse.3,False,1695227458.652,1695227484.424
sggdeu0d04,translator-A,1,TGT,sgg,deu,99,signsuisse.3,False,1695227484.441,1695227492.715
sggdeu0d04,translator-A,2,TGT,sgg,deu,99,signsuisse.3,False,1695227492.728,1695227504.401
sggdeu0d04,translator-A,3,TGT,sgg,deu,99,signsuisse.3,False,1695227504.417,1695227515.169
sggdeu0d04,translator-A,4,TGT,sgg,deu,99,signsuisse.3,False,1695227515.184,1695227532.676
sggdeu0d04,translator-A,5,TGT,sgg,deu,99,signsuisse.3,False,1695227532.689,1695227544.061
sggdeu0d04,translator-A,6,TGT,sgg,deu,99,signsuisse.3,False,1695227544.073,1695227550.94
sggdeu0d04,translator-A,7,TGT,sgg,deu,98,signsuisse.3,False,1695227550.951,1695227571.878
sggdeu0d04,translator-A,8,TGT,sgg,deu,99,signsuisse.3,False,1695227571.888,1695227581.722
sggdeu0d04,translator-A,9,TGT,sgg,deu,99,signsuisse.3,False,1695227581.734,1695227590.029
